100
100
100.001
100.002
100.002
100.003
100.005
100.007
100.011
100.013
100.016
100.018
100.019
100.021
100.023
100.028
100.029
100.033
100.037
100.04
100.044
100.047
100.051
100.053
100.058
100.06
100.061
100.066
100.068
100.069
100.071
100.074
100.079
100.084
100.086
100.09
100.091
100.094
100.096
100.099
100.103
100.107
100.11
100.113
100.117
100.12
100.121
100.125
100.126
100.129
100.132
100.133
100.136
100.139
100.142
100.144
100.149
100.148
100.152
100.154
100.158
100.161
100.165
100.167
100.169
100.173
100.175
100.18
100.184
100.188
100.191
100.193
100.195
100.199
100.203
100.204
100.207
100.208
100.211
100.214
100.217
100.222
100.225
100.227
100.23
100.231
100.235
100.237
100.238
100.24
100.243
100.247
100.25
100.254
100.254
100.256
100.261
100.263
100.27
100.271
100.273
100.276
100.28
100.283
100.285
100.285
100.288
100.29
100.29
100.294
100.298
100.302
100.305
100.305
100.308
100.312
100.314
100.315
100.318
100.323
100.327
100.33
100.331
100.334
100.337
100.339
100.341
100.345
100.349
100.351
100.354
100.358
100.362
100.366
100.367
100.37
100.373
100.375
100.38
100.383
100.384
100.386
100.391
100.392
100.395
100.399
100.403
100.41
100.415
100.417
100.419
100.423
100.426
100.429
100.434
100.436
100.436
100.438
100.44
100.446
100.449
100.45
100.454
100.458
100.461
100.463
100.467
100.47
100.475
100.477
100.48
100.484
100.487
100.49
100.494
100.497
100.501
100.504
100.507
100.51
